method,stage,stage_task,eval_task,mse,rmse,mae,freq_band
Naive,17,KBS_SunCheon_LTE_2.1G.csv,KBS_SunCheon_LTE_2.1G.csv,146.11562983194986,12.087829823088587,9.740835507710775,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,54.37831115722656,7.374165115945436,5.585124691327413,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,67.48122024536133,8.21469538360135,6.247926831245422,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,89.87336095174153,9.480156167054503,7.352583050727844,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,69.98949337005615,8.36597235054337,6.39380145072937,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,72.74044036865234,8.528800640691067,6.291233658790588,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,133.74267578125,11.56471684829551,8.25844124952952,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,150.23241170247397,12.25693320951346,8.488540053367615,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,46.48810434341431,6.81821856084229,5.028463780879974,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,47.166473388671875,6.867785188011625,5.144598881403605,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,92.4443227450053,9.614797072481837,7.119056900342305,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,116.77404975891113,10.806204225300904,7.627092281977336,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,90.01152324676514,9.487440289496694,6.927624583244324,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,101.72419548034668,10.08584133725822,6.672739585240682,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,105.9397972424825,10.292706021376619,7.009875098864238,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,89.56963920593262,9.464123794939107,7.086074511210124,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,82.58933766682942,9.087867608346274,6.849620421727498,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_MokPo_LTE_2.1G.csv,60.74648952484131,7.794003433720138,5.982269724210103,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_SunCheon_LTE_2.1G.csv,223.34714206059775,14.944803179051831,10.63377312819163,LTE_2.1G
Naive,18,KBS_GwangJu_LTE_2.1G.csv,KBS_GwangJu_LTE_2.1G.csv,52.935418128967285,7.27567303615049,5.2517508665720625,LTE_2.1G
ER,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,53.296417872111,7.300439567047384,5.171374758084615,LTE_2.1G
ER,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,58.32603089014689,7.637148086173719,5.237996260325114,LTE_2.1G
ER,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,76.30229091644287,8.735118254290715,6.217294255892436,LTE_2.1G
ER,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.66836706797282,7.46112371348799,5.229190607865651,LTE_2.1G
ER,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,66.05760272343953,8.127582833994344,5.751861413319905,LTE_2.1G
ER,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,89.23290824890137,9.446317179139253,6.953835805257161,LTE_2.1G
ER,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.109124501546226,7.42355201379678,5.232681691646576,LTE_2.1G
ER,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.36648400624593,8.022872553284511,5.726286550362905,LTE_2.1G
ER,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,85.15288416544597,9.227832040379038,6.786880850791931,LTE_2.1G
ER,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,61.651030699412026,7.851817031707503,5.641776204109192,LTE_2.1G
ER,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.062080224355064,7.487461534081832,5.383704264958699,LTE_2.1G
ER,4,CMB_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.35523064931233,8.022171192969665,5.752446273962657,LTE_2.1G
ER,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,84.56403986612956,9.195870805210868,6.829995075861613,LTE_2.1G
ER,4,CMB_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,60.65047597885132,7.787841548134587,5.610287090142568,LTE_2.1G
ER,4,CMB_DaeJeon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,68.9771105448405,8.305245965342658,5.831588466962178,LTE_2.1G
ER,5,MBC_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,62.582496325174965,7.9109099555724285,6.060390909512837,LTE_2.1G
ER,5,MBC_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.86624066034953,8.053958074161395,6.118996262550354,LTE_2.1G
ER,5,MBC_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,75.7620579401652,8.704140275763322,6.739379247029622,LTE_2.1G
ER,5,MBC_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,57.898255825042725,7.609090341495672,5.77755610148112,LTE_2.1G
ER,5,MBC_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,67.08822409311931,8.19074014318116,6.155964255332947,LTE_2.1G
ER,5,MBC_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,119.07456016540527,10.912129039074147,7.982955654462178,LTE_2.1G
ER,6,KBS_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,64.06882222493489,8.004300233308024,6.1563169956207275,LTE_2.1G
ER,6,KBS_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.96543614069621,8.060113903704849,6.165896634260814,LTE_2.1G
ER,6,KBS_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,74.9885295232137,8.659591764235408,6.712059458096822,LTE_2.1G
ER,6,KBS_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,57.40818579991659,7.576818976319586,5.757139364878337,LTE_2.1G
ER,6,KBS_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,66.49892807006836,8.15468749064416,6.124917467435201,LTE_2.1G
ER,6,KBS_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,116.66430600484212,10.801125219385344,7.85649851957957,LTE_2.1G
ER,6,KBS_ChungJu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,133.4247907002767,11.550964925073433,8.013076901435852,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.93214209874471,7.478779452473827,5.488106608390808,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.80942916870117,8.050430371644808,5.929505666097005,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,83.39245732625325,9.131947072024303,6.918899257977803,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,61.92150990168253,7.869022169347506,5.8657398621241255,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.07490317026775,8.311131281015102,5.980964144070943,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,134.68842124938965,11.605534078593266,8.211931983629862,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,152.04174931844076,12.330521048132587,8.432512203852335,LTE_2.1G
ER,7,KBS_main_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,45.96028025945028,6.779401172629503,4.921954274177551,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,53.55568106969198,7.3181747088800755,5.389430125554402,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.47325929005941,7.967010687206301,5.8739471435546875,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,83.9154504140218,9.1605376705749,6.962108929951985,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,61.543755531311035,7.844982825431234,5.840553522109985,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,67.65336418151855,8.225166513908308,5.9497660001118975,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,131.85392951965332,11.48276663176838,8.152881662050882,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,149.42017555236816,12.223754560378254,8.376492460568747,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,43.722320874532066,6.612285601403804,4.802247842152913,LTE_2.1G
ER,8,SBS_LTE_2.1G.csv,SBS_LTE_2.1G.csv,40.064376513163246,6.329642684477793,4.580940107504527,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.713892777760826,7.464173951467156,5.605806887149811,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.24363644917806,7.952586777217716,5.998490571975708,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,79.39364624023438,8.910311231389977,6.897540887196858,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,60.324737548828125,7.76690012481351,5.894330660502116,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,66.7076203028361,8.167473312036966,6.0685709317525225,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,125.45355542500813,11.200605136554369,8.125089685122171,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,143.37750116984049,11.974034456683365,8.391601085662842,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,46.64115285873413,6.829432835802263,5.066637873649597,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,SBS_LTE_2.1G.csv,41.92550404866537,6.474990660121864,4.746287286281586,LTE_2.1G
ER,9,MBC_sa_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,80.8172942797343,8.989843951912308,6.411676188309987,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.091973304748535,7.6871303686582895,5.82651420434316,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.86951907475789,8.116003885826935,6.19853001832962,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,83.09789021809895,9.115804419693248,7.1185057163238525,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,64.27584568659465,8.017221818472697,6.142801801363627,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.0136620203654,8.307446179203655,6.232006708780925,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,123.23511377970378,11.101131193698405,8.125046173731485,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,136.82450421651205,11.697200700018447,8.321785966555277,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,49.18404801686605,7.013133965415608,5.350569049517314,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,SBS_LTE_2.1G.csv,47.83552916844686,6.916323385184274,5.118914902210236,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,86.66809829076131,9.309570252743212,6.722169657548268,LTE_2.1G
ER,10,KBS_KangNeung_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,86.94994195302327,9.324695274003503,6.398817976315816,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,60.92941665649414,7.805729732478197,6.067059278488159,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,66.4771580696106,8.153352566252154,6.3040715257326765,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,80.87639617919922,8.993130499397816,7.098883946736653,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,63.46435594558716,7.966451904429421,6.159872849782308,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.19146410624187,8.318140664009107,6.332015554110209,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,117.81992085774739,10.85448851202798,8.066713333129883,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,130.70119285583496,11.432462239423096,8.237788081169128,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,51.069528897603355,7.1462947670525985,5.44815989335378,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,SBS_LTE_2.1G.csv,48.316362619400024,6.9509972392024455,5.229646186033885,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,84.83326117197673,9.210497335756454,6.694977184136708,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,87.79574330647786,9.36993827655646,6.6702514092127485,LTE_2.1G
ER,11,MBC_KangNeung_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,62.075793425242104,7.878819291317837,5.526497046152751,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.13226572672526,7.492146937075197,5.720251480738322,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.64450216293335,8.040180480743784,6.1801440715789795,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,84.74416287740071,9.20565928532013,7.265728155771892,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,64.72539647420247,8.045209535754955,6.224833647410075,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.23818715413411,8.320948693155973,6.2565451463063555,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,125.9921449025472,11.224622261018283,8.283966422080994,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,139.64224243164062,11.81703187909894,8.4837007522583,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,45.48187303543091,6.744024987752559,5.130618453025818,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,43.655819018681846,6.6072550290329986,4.9248164892196655,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,85.04331191380818,9.221893076467987,6.703996320565541,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,99.58533414204915,9.979245168951866,7.104101379712422,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,70.82873741785686,8.415981072807664,5.881894628206889,LTE_2.1G
ER,12,TBN_DaeGu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,97.03930346171062,9.85085293067106,6.916876514752706,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,60.48303540547689,7.777083991154839,6.035992860794067,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.76036866505941,7.9850089959285215,6.174492299556732,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,78.70112164815266,8.87136526404773,7.050066272417705,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,61.76577218373617,7.859120318695736,6.135336995124817,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,66.78010908762614,8.171909757677586,6.260352810223897,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,114.53804842631023,10.702245018046925,7.915823062260945,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,129.68841870625815,11.388082310303968,8.095359961191813,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,51.64613119761149,7.18652427795325,5.456022024154663,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,47.7482271194458,6.910009198217163,5.1351292332013445,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,84.43318748474121,9.188753315044496,6.714938203493754,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,100.54678344726562,10.027301902668814,7.361911495526631,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,74.43890794118245,8.627798557058599,6.288161873817444,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,97.3850892384847,9.868388381011597,7.048140287399292,LTE_2.1G
ER,13,TBC_DaeGu_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,94.41511821746826,9.716744218999915,7.09508756796519,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,58.35557587941488,7.63908213592542,5.869692921638489,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.22398805618286,7.951351335224904,6.09784875313441,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,78.45083999633789,8.857247879354958,6.966134508450826,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,61.20552921295166,7.82339627099073,6.048913478851318,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,66.1063445409139,8.130580824326998,6.1414023240407305,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,117.39763323465984,10.835018838685045,7.903826594352722,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,133.94967969258627,11.57366319246358,8.158615787823996,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,49.10033369064331,7.0071630272631245,5.274313688278198,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,SBS_LTE_2.1G.csv,45.37616296609243,6.736183115540464,4.946807185808818,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,83.85866022109985,9.157437426545696,6.6494981447855634,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,96.05178101857503,9.800601053944346,6.970454414685567,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,69.49934069315593,8.336626457575985,6.003711462020874,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,99.25133069356282,9.962496207957262,7.022485653559367,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,96.49063014984131,9.822964427800871,7.03365699450175,LTE_2.1G
ER,14,JeonJu_Radio_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,77.4357198079427,8.799756803908998,6.513906995455424,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.815490086873375,7.53760506307364,5.816587527592977,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.86238098144531,7.991394182584496,6.160055200258891,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,80.37322489420573,8.965111538302562,7.03995402654012,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,61.293569246927895,7.829020963500347,6.034101406733195,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,66.13719177246094,8.132477591267063,6.112901329994202,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,117.7736136118571,10.852355210361349,7.9051287571589155,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,134.79041226704916,11.609927315321537,8.19104234377543,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,47.152175744374595,6.866744188068651,5.125438729921977,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,43.59867529074351,6.602929296209638,4.832971910635631,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,82.89930486679077,9.104905538597903,6.5855534474054975,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,99.24523448944092,9.96219024559564,7.223519523938497,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,70.66449817021687,8.406217827906726,5.900291721026103,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,97.83116849263509,9.890963981970366,6.929468313852946,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,95.9687671661377,9.796364997596696,7.016179323196411,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,78.72740077972412,8.872846261472365,6.495686014493306,LTE_2.1G
ER,15,KBS_JeonJu_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,74.19871966044109,8.613867868759138,6.329209367434184,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.96471850077311,7.480957057808387,5.667080839474996,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.50441201527913,8.093479598743617,6.14232353369395,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,86.4042199452718,9.295387025039453,7.250746051470439,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,66.5805508295695,8.159690608691577,6.251825888951619,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.19724400838216,8.318488084284436,6.226322929064433,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,125.31980959574382,11.194633071063286,8.202633500099182,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,142.15656026204428,11.922942600803053,8.485727151234945,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,41.04274559020996,6.406461237704476,4.726937015851338,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,SBS_LTE_2.1G.csv,39.70870804786682,6.301484590782304,4.551622291405995,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,84.59619061152141,9.197618746801881,6.698980430761973,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,97.07584158579509,9.852707322649703,6.883317629496257,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,67.87734699249268,8.238770963711316,5.493855277697246,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,99.79157956441243,9.98957354267,6.991651654243469,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,100.63536675771077,10.031718036194537,7.164374470710754,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,83.46195411682129,9.13575142595404,6.626218318939209,LTE_2.1G
ER,16,KBS_MokPo_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,76.30388259887695,8.735209362051773,6.476300319035848,LTE_2.1G
